Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Central Europe and the Baltics,CEB,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,33671.28,35627.82,38268.14,40431.62,44156.98,49673.44,52655.71,57792.2,64663.77,67067.45,71404.58,75155.85,78287.13,80313.08,84561.24,88013.6,89054.26,90981.03,89500.84,..,..
Central Europe and the Baltics,CEB,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50152434309,60997055055,54161135518,65084182319,78192567931,72234588940,76743126985,82382246952,77183851196,80536685436,90019834335,103617594515,..,..
Central Europe and the Baltics,CEB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,35895240.6887027,39068374.0344134,34526738.1388304,84146420.6270883,230704620.474172,325634242.520398,536658461.614686,634021640.920661,703396728.020156,1154375492.43885,1138654453.26103,1144399890.82898,1445486399.91742,1818800409.38903,2535727893.52344,3227397143.7414,3691050153.49031,4750516841.49119,6522444804.20048,5642098501.17543,6416884309.21144,7225401423.94448,6701606754.96343,8151765738.96665,8465742261.35204,7822826433.69635,7682191154.14009,8536839846.38741,9419454992.27684,9499974918.90861,..
Central Europe and the Baltics,CEB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,48527928.9659245,18057553.6538157,42308361.487903,40065031.4464305,51801878.2228019,69880163.6538146,241113331.497026,204280301.918548,195815907.106213,250588751.279083,292250161.146669,341881508.253121,571896024.771104,494910786.03835,676180804.597631,1083194644.38144,731834242.849773,1169508917.21668,2699604351.06409,2377997343.7967,3164829290.49411,3116009043.5859,3094374576.63193,3084692506.47224,3264393212.07214,2758269381.91026,3011995671.33937,3014451772.9145,3360623657.70686,3326562232.14574,..
Central Europe and the Baltics,CEB,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168360,137727,152151,122025,122273,82039,75678,69476,62842,62122,45513,41238,41187,45720,53651,..,..
Central Europe and the Baltics,CEB,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,159314,161757,172379,162002,164596,131285,140413,134512,128668,131888,118215,116968,124691,117934,117376,..,..
Central Europe and the Baltics,CEB,"Trademark applications, total",IP.TMK.TOTL,24938,33349,53366,101224,89691,98544,93681,104601,108017,109904,128866,121965,116832,127085,123122,113993,116080,106503,101137,79553,80419,78321,70399,70937,66157,62611,64509,65318,67192,..,..
Central Europe and the Baltics,CEB,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Patent applications, residents",IP.PAT.RESD,6174,6302,6060,8516,7534,7393,7885,7123,8078,8480,9278,9107,9783,11126,12750,15934,18116,24808,29660,27255,29337,30423,30250,33005,37553,26014,43110,48154,44992,..,..
Early-demographic dividend,EAR,"Patent applications, nonresidents",IP.PAT.NRES,23635,24083,29111,29392,33658,32201,39371,47004,44800,41888,51356,52477,49406,47172,53719,64763,73110,82976,82791,70687,78457,81120,76834,81819,81574,87303,84757,83379,85810,..,..
Early-demographic dividend,EAR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.0178284616465,..,71.2549557385159,..,..,..,..,..,67.6845148500469,..,..
Early-demographic dividend,EAR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,182.042346066696,..,..,..,..,..,..,..,..,..,318.231761571344,..,..,..,..,..
Early-demographic dividend,EAR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.2668451340445,..,..,..,..,..,..,..,..,..,110.797275630715,..,..,..,..,..
Early-demographic dividend,EAR,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5863636363636,..
Early-demographic dividend,EAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.606734352847956,0.624965828702757,0.64130047957901,0.619942171968939,0.62925304608122,0.61973634791853,0.641531823895012,0.659423665286381,0.691230813212868,0.623944916082719,0.731533374922643,0.723116743573004,0.713696094791473,0.628846538874178,..,0.725880946827219,0.738124679582152,0.716387065337403,..,..,..
Early-demographic dividend,EAR,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,63284.0635090177,67820.6525431848,75017.8608106005,82872.308096706,91405.6323164616,102565.94091377,117347.315545148,130758.245324459,144521.533251853,162631.9,180488.98,204762.314380551,219217.310809582,233864.500774167,254574.434167353,267360.539218874,296324.650050775,322559.048343846,357984.941513648,..,..
Early-demographic dividend,EAR,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85730629992,100350729165,101375652003,..,109258081284,104643547630,104762214866,146981796733,..,..,..
Early-demographic dividend,EAR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1194622733.02033,1298182052.74602,1230384517.2976,1315125759.60202,2158999525.88718,1804964524.30604,1940327939.76172,2830917721.29756,2755811364.45525,3063812844.40111,3178367906.10164,3298368491.49107,3735338727.45441,4162160838.27516,6836685931.0424,7538193398.8454,8239518475.36967,9263228230.06645,9908847862.25627,10223549599.8526,11536032472.2773,12781438422.3894,14572726043.5126,15392438782.8916,16784826630.0141,16674128746.5637,17807308844.5226,19114973892.3743,19822963550.0367,19371406315.8356,..
Early-demographic dividend,EAR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,248230228.549882,336833011.005372,338211793.567427,355675939.483712,368789163.526734,365069728.961995,456389211.294164,480065488.038449,515972715.087075,459639513.803539,792731363.022776,635822783.718521,656597514.099551,804740613.504125,1116110486.14854,1390747493.27144,1184623985.66825,1351027389.06207,1428692183.96156,1247522535.58169,1368369200.08722,1840749542.37362,1833432304.28508,2026691402.63704,2563271435.83229,2154682475.82884,2420493465.71496,2797544679.55444,2853472561.76655,3217165962.17151,..
Early-demographic dividend,EAR,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141742,150245,173234,215086,224549,170162,195688,232282,262576,319054,320593,341471,369159,394839,426989,..,..
Early-demographic dividend,EAR,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,245570,280017,308557,447817,470990,467115,445116,563057,638921,686198,727906,817942,1026955,1248512,1333371,..,..
Early-demographic dividend,EAR,"Trademark applications, total",IP.TMK.TOTL,234550,222193,247751,248636,293765,283085,335327,332028,330882,353914,458993,441238,458864,500866,542931,595996,662851,702086,719358,684488,780907,825641,839498,870518,927304,1007429,1058271,1153319,1223432,..,..
Early-demographic dividend,EAR,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,3413,3601,3921,3613,16611,14982,14860,10644,10169,11043,11665,11960,18539,14533,13967,17864,18870,21339,20417,20727,21146,22180,21153,..,..
Early-demographic dividend,EAR,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,10209,16799,19636,16687,20152,23446,29980,29189,32747,37092,41583,40146,45105,41178,47349,54791,58411,65307,69266,57892,76065,80044,74467,..,..
East Asia & Pacific,EAS,"Patent applications, residents",IP.PAT.RESD,349059,357620,364991,367163,361014,406914,423193,433733,426309,434108,487448,492430,488029,512027,546382,596811,609378,629917,659377,667812,731535,857546,986823,1146947,1240339,1403980,1638504,1676002,1820380,..,..
East Asia & Pacific,EAS,"Patent applications, nonresidents",IP.PAT.NRES,59681,56901,58663,58571,61892,96155,121769,141976,161025,160400,151653,182347,182559,187296,214057,243863,260213,270387,271616,239908,256608,276525,282856,301273,312965,322725,320907,321719,345332,..,..
East Asia & Pacific,EAS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,887.173535943372,871.068885377297,860.486951984256,848.501802841535,925.347043749597,901.21146343728,966.175966929886,1053.96106242052,1206.47665154955,1234.85665128007,1436.09118615249,1431.79218312811,1666.40151967059,1112.5692452659,1454.89990642994,1382.73772648632,1552.18804473032,1456.7958329227,1632.9473797469,1538.55197755835,1518.7604604624,1486.42783135599,1622.9219259203,..,..
East Asia & Pacific,EAS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8384615384615,..
East Asia & Pacific,EAS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,2.2173047829685,2.29543599542891,2.2582560575942,2.33102486337003,2.2617142644022,2.30928782280055,2.27336667086639,2.35950810221161,2.34409678387831,2.42895717584614,2.42719518803238,2.37855828809049,2.37618297262655,2.26939808438499,2.41999219805948,2.35406998343114,2.50710698828166,2.30140019509913,2.50262314080846,2.35685801973791,2.37685266029122,2.36257161455444,2.51109311567032,..,..
East Asia & Pacific,EAS,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,215630.343684691,237164.296551765,247120.382170009,269547.320253622,317702.675184262,385346.403238471,422583.416091747,457956.184832932,499592.841468156,547117.287795486,588170.298526421,617867.527936095,623536.451503505,661149.420668872,697349.924249949,713397.1763056,750819.503973605,796300.107273587,866663.165708603,..,..
East Asia & Pacific,EAS,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,2411399950.99025,2677814927.98172,2852085543.39747,2737131672.62877,3283630750.629,5911931553.00889,16333740798.0793,16790411330.3211,15938322678.0045,20442199147.7399,24079795018.8972,24666966636.1381,26434006600.0287,30165354252.0666,37938411910.1613,42299013314.5652,44932383357.6468,49952582716.7333,58979206784.0395,59274292293.5999,70782363161.6892,76032511349.4165,84206845725.7442,87129473191.8257,90186146121.3644,82913329046.3305,83296435014.8476,90629734851.8906,101011713451.359,99421023039.6773,..
East Asia & Pacific,EAS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,203749388.047226,226352318.311215,272195474.406196,328863695.724932,411793115.116361,610806374.669333,7243205630.10201,8074678668.56579,8233792582.7182,9288495217.93494,11661418009.0009,12217133831.9224,12281693861.0324,14864693343.9339,19444784730.4628,21727246706.5214,24226325869.8204,27629998113.2569,31593100171.8108,28543246483.0832,34468916952.5618,38806274277.9664,41641819578.019,42193418778.544,49495923639.5182,54795024704.1701,56438160124.3465,64134288637.1428,70044557080.9754,71563623679.9638,..
East Asia & Pacific,EAS,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211708,211689,256533,308786,322941,262882,336619,372679,412315,496866,502694,540273,579475,634173,756318,..,..
East Asia & Pacific,EAS,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,768704,831199,932974,889826,881644,1017232,1302831,1596817,1862122,2314537,2766029,3477213,4427732,6552418,8135141,..,..
East Asia & Pacific,EAS,"Trademark applications, total",IP.TMK.TOTL,392021,397874,489081,471877,528837,551596,583037,515338,459307,522420,661539,693743,791149,906340,1081413,1173902,1288067,1251219,1207760,1324166,1602403,1950175,2237360,2477942,2752294,..,..,..,..,..,..
East Asia & Pacific,EAS,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,3047,2587,2700,3380,4022,4463,5722,6628,9219,9053,11322,12856,15304,18373,26416,31258,32643,34223,38463,29815,31422,38582,41020,43069,43781,48614,50602,54042,55479,..,..
East Asia & Pacific,EAS,"Industrial design applications, resident, by count",IP.IDS.RSCT,46066,44025,45487,48420,50631,54176,60884,66712,94333,108326,120354,134549,151147,165722,189009,242357,282087,348222,394926,436651,503920,600405,743004,751368,650988,656558,734679,710436,788452,..,..
East Asia & Pacific (excluding high income),EAP,"Patent applications, residents",IP.PAT.RESD,6202,7804,10500,12695,11924,10680,12406,13517,14852,16913,26458,31348,41316,58534,67758,101487,131054,162251,197107,240232,304623,426807,546345,709168,805160,972680,1209291,1251167,1398501,..,..
East Asia & Pacific (excluding high income),EAP,"Patent applications, nonresidents",IP.PAT.NRES,10262,11369,14204,16661,18617,21719,28369,32138,50152,51590,45489,51367,54476,63559,81478,99810,107181,110536,116542,104571,115761,130648,135404,145796,155102,163413,162917,163828,179450,..,..
East Asia & Pacific (excluding high income),EAP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,416.577401661793,433.061040363197,364.814518625023,389.43213915831,488.488178988308,493.497363467303,532.037033460742,604.759851349329,696.28715332604,771.792829769428,903.670658141363,965.07057970507,1164.8482015262,687.264844630772,896.527313676552,897.688279263012,1030.66832282473,979.037124256611,1103.03651449849,1060.06424792426,1060.43553656974,1026.07304259407,1131.22622399747,..,..
East Asia & Pacific (excluding high income),EAP,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8384615384615,..
East Asia & Pacific (excluding high income),EAP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.461941251209991,0.565824339798871,0.630098411970415,0.697139175340368,0.727772156173001,0.797512626422339,0.90930976459829,1.00398441874876,1.10505303339708,1.17725077121266,1.24766138166075,1.24524413115648,1.34438765353022,1.40027687475297,1.68483946060129,1.62106408404411,1.88073268375431,1.71395297524456,1.94838849805661,1.92189470430536,1.91935208223739,1.93297961166316,2.04725977166555,..,..
East Asia & Pacific (excluding high income),EAP,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,57172.4209043042,74463.5734205987,78846.4161686095,92269.8846589578,126614.269204414,173113.926111623,199455.63741525,226095.001311413,263095.889811515,303380.444911228,334242.781812721,352435.22261775,356118.7606109,388825.297652248,423160.157859997,444265.617359953,481428.01252488,527438.20224242,598879.286126005,..,..
East Asia & Pacific (excluding high income),EAP,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,208645658.74087,262119004.671978,335690092.597212,487117960.948283,546571426.578188,728938552.315755,798912902.579139,1505125568.02794,1008578844.26193,1972885278.50955,2739242408.5277,3676886337.94428,5088691133.81709,5883111398.31952,8247013943.07286,9603182713.97409,10864942031.6713,13150289084.857,15881208359.4834,16400044100.7316,19511730291.8162,21709975235.6826,25202087205.8311,29319314013.4964,30756881000.0238,30015560095.4863,31868887213.884,37574763747.9948,45556312719.0553,42415383883.4054,..
East Asia & Pacific (excluding high income),EAP,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,4318753.48240747,11622280.1539025,19114454.1344848,12422688.3265273,17691597.7278381,2599221.69028131,30131357.4603979,117113768.102598,70209340.482056,117073637.338192,117424828.016309,141994064.027107,157294737.462183,140411826.6301,524803681.81906,470530100.737756,297291997.014243,470305128.012077,913943056.455127,800046532.086079,1031917514.97367,1036891070.51947,1355995681.59673,1118001671.66143,910849030.985849,1346945666.41104,1418518696.72767,5266061335.93075,6105987531.45807,7035794782.37408,..
East Asia & Pacific (excluding high income),EAP,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101013,116159,123521,131423,147506,115075,176007,199791,228892,257375,249569,273168,296126,333465,417805,..,..
East Asia & Pacific (excluding high income),EAP,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,565957,629658,703137,638179,634722,781713,1063447,1350135,1601501,1879945,2282051,2859756,3716919,5735470,7341562,..,..
East Asia & Pacific (excluding high income),EAP,"Trademark applications, total",IP.TMK.TOTL,121181,130789,172385,175915,213371,223362,238276,214998,209743,222055,283908,364894,468968,564830,725633,796970,896292,833985,828687,963461,1231239,1572100,1829798,2055682,2307595,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,1085,939,1208,1809,2207,2653,3986,3954,4121,3887,5365,5792,7505,9479,12253,15127,16426,16592,20377,16056,15213,17827,18528,21280,21584,22818,23957,24545,26316,..,..
East Asia & Pacific (excluding high income),EAP,"Industrial design applications, resident, by count",IP.IDS.RSCT,3738,5539,7809,9232,11912,15919,22428,28561,32575,38922,49236,59277,76937,90542,105379,156402,191772,257181,305497,347587,415229,513268,647999,653201,557689,560532,642406,620576,699704,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Patent applications, residents",IP.PAT.RESD,6202,7804,10500,12695,11924,10680,12406,13517,14852,16913,26458,31348,41316,58534,67758,95626,124704,155405,197107,232276,296605,418851,537991,709168,805160,972680,1209291,1251167,1398501,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Patent applications, nonresidents",IP.PAT.NRES,10224,11361,14196,16661,18617,21719,28369,32138,50152,51590,45489,51367,54476,63559,81478,99744,107125,110460,116542,104516,115722,130609,135377,145796,155102,163413,162917,163828,179450,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,416.577401661793,433.061040363197,364.814518625023,389.43213915831,488.488178988308,493.497363467303,532.054272120908,604.768197877769,696.311792666138,771.820291504852,903.670658141363,965.07057970507,1164.8482015262,687.264844630772,896.527313676552,897.688279263012,1030.66832282473,979.037124256611,1103.03651449849,1060.06424792426,1060.43553656974,1026.07304259407,1131.22622399747,..,..
